2025-03-28 21:07:35,255 INFO    StreamThr :3184276 [internal.py:wandb_internal():83] W&B internal server running at pid: 3184276, started at: 2025-03-28 21:07:35.254826
2025-03-28 21:07:35,275 INFO    WriterThread:3184276 [datastore.py:open_for_write():87] open: /home/toprak/PycharmProjects/cmpe591/Cmpe-591-HW3/src/wandb/run-20250328_210735-jzy4cqi5/run-jzy4cqi5.wandb
2025-03-28 21:07:35,747 INFO    SenderThread:3184276 [dir_watcher.py:__init__():211] watching files in: /home/toprak/PycharmProjects/cmpe591/Cmpe-591-HW3/src/wandb/run-20250328_210735-jzy4cqi5/files
2025-03-28 21:07:35,747 INFO    SenderThread:3184276 [sender.py:_start_run_threads():1134] run started: jzy4cqi5 with start time 1743185255.241207
2025-03-28 21:07:35,752 INFO    HandlerThread:3184276 [system_monitor.py:start():187] Starting system monitor
2025-03-28 21:07:35,752 INFO    SystemMonitor:3184276 [system_monitor.py:_start():151] Starting system asset monitoring threads
2025-03-28 21:07:35,752 INFO    HandlerThread:3184276 [system_monitor.py:probe():207] Collecting system info
2025-03-28 21:07:35,752 INFO    SystemMonitor:3184276 [interfaces.py:start():186] Started cpu monitoring
2025-03-28 21:07:35,752 INFO    SystemMonitor:3184276 [interfaces.py:start():186] Started disk monitoring
2025-03-28 21:07:35,753 INFO    SystemMonitor:3184276 [interfaces.py:start():186] Started gpu monitoring
2025-03-28 21:07:35,754 INFO    SystemMonitor:3184276 [interfaces.py:start():186] Started memory monitoring
2025-03-28 21:07:35,754 INFO    SystemMonitor:3184276 [interfaces.py:start():186] Started network monitoring
2025-03-28 21:07:35,766 INFO    HandlerThread:3184276 [system_monitor.py:probe():217] Finished collecting system info
2025-03-28 21:07:35,766 INFO    HandlerThread:3184276 [system_monitor.py:probe():220] Publishing system info
2025-03-28 21:07:36,684 INFO    HandlerThread:3184276 [system_monitor.py:probe():222] Finished publishing system info
2025-03-28 21:07:36,685 INFO    SenderThread:3184276 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2025-03-28 21:07:36,747 INFO    Thread-12 :3184276 [dir_watcher.py:_on_file_created():272] file/dir created: /home/toprak/PycharmProjects/cmpe591/Cmpe-591-HW3/src/wandb/run-20250328_210735-jzy4cqi5/files/conda-environment.yaml
