2025-03-28 21:07:36,369 INFO    StreamThr :3184925 [internal.py:wandb_internal():83] W&B internal server running at pid: 3184925, started at: 2025-03-28 21:07:36.368982
2025-03-28 21:07:36,371 INFO    WriterThread:3184925 [datastore.py:open_for_write():87] open: /home/toprak/PycharmProjects/cmpe591/Cmpe-591-HW3/src/wandb/run-20250328_210736-tqwxq39g/run-tqwxq39g.wandb
2025-03-28 21:07:36,944 INFO    SenderThread:3184925 [dir_watcher.py:__init__():211] watching files in: /home/toprak/PycharmProjects/cmpe591/Cmpe-591-HW3/src/wandb/run-20250328_210736-tqwxq39g/files
2025-03-28 21:07:36,944 INFO    SenderThread:3184925 [sender.py:_start_run_threads():1134] run started: tqwxq39g with start time 1743185256.368006
2025-03-28 21:07:36,949 INFO    HandlerThread:3184925 [system_monitor.py:start():187] Starting system monitor
2025-03-28 21:07:36,949 INFO    SystemMonitor:3184925 [system_monitor.py:_start():151] Starting system asset monitoring threads
2025-03-28 21:07:36,949 INFO    HandlerThread:3184925 [system_monitor.py:probe():207] Collecting system info
2025-03-28 21:07:36,950 INFO    SystemMonitor:3184925 [interfaces.py:start():186] Started cpu monitoring
2025-03-28 21:07:36,950 INFO    SystemMonitor:3184925 [interfaces.py:start():186] Started disk monitoring
2025-03-28 21:07:36,950 INFO    SystemMonitor:3184925 [interfaces.py:start():186] Started gpu monitoring
2025-03-28 21:07:36,950 INFO    SystemMonitor:3184925 [interfaces.py:start():186] Started memory monitoring
2025-03-28 21:07:36,951 INFO    SystemMonitor:3184925 [interfaces.py:start():186] Started network monitoring
2025-03-28 21:07:36,964 INFO    HandlerThread:3184925 [system_monitor.py:probe():217] Finished collecting system info
2025-03-28 21:07:36,964 INFO    HandlerThread:3184925 [system_monitor.py:probe():220] Publishing system info
2025-03-28 21:07:37,729 INFO    HandlerThread:3184925 [system_monitor.py:probe():222] Finished publishing system info
2025-03-28 21:07:37,730 INFO    SenderThread:3184925 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2025-03-28 21:07:37,945 INFO    Thread-12 :3184925 [dir_watcher.py:_on_file_created():272] file/dir created: /home/toprak/PycharmProjects/cmpe591/Cmpe-591-HW3/src/wandb/run-20250328_210736-tqwxq39g/files/wandb-metadata.json
2025-03-28 21:07:37,945 INFO    Thread-12 :3184925 [dir_watcher.py:_on_file_created():272] file/dir created: /home/toprak/PycharmProjects/cmpe591/Cmpe-591-HW3/src/wandb/run-20250328_210736-tqwxq39g/files/requirements.txt
2025-03-28 21:07:37,945 INFO    Thread-12 :3184925 [dir_watcher.py:_on_file_created():272] file/dir created: /home/toprak/PycharmProjects/cmpe591/Cmpe-591-HW3/src/wandb/run-20250328_210736-tqwxq39g/files/conda-environment.yaml
2025-03-28 21:07:38,108 INFO    SenderThread:3184925 [sender.py:send_exit():554] handling exit code: 1
2025-03-28 21:07:38,109 INFO    SenderThread:3184925 [sender.py:send_exit():556] handling runtime: 1
2025-03-28 21:07:38,109 INFO    SenderThread:3184925 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2025-03-28 21:07:38,109 INFO    SenderThread:3184925 [sender.py:send_exit():562] send defer
2025-03-28 21:07:38,109 INFO    HandlerThread:3184925 [handler.py:handle_request_defer():188] handle defer: 0
